itemvalue1,itemvalue2,itemvalue3,itemvalue4,itemvalue5,itemvalue6,itemvalue7,itemvalue8,itemvalue9,itemvalue10,itemvalue11,itemvalue12,itemvalue13,itemvalue14,itemvalue15,itemvalue16,itemvalue17,itemvalue18,itemvalue19,itemvalue20,itemvalue21,itemvalue22
2021," 三重區"," 男",1112,582,129,121,109,21,34,2,10,3,5,2,62,7,6,0,0,0,19
2021," 三重區"," 女",1433,731,184,175,130,24,37,11,18,4,4,2,73,3,4,0,0,0,33
2021," 中和區"," 計",3171,1597,516,292,209,41,116,16,47,10,2,7,181,1,35,0,0,0,101
2021," 中和區"," 男",1345,687,225,109,92,16,41,5,17,5,1,7,81,1,21,0,0,0,37
2021," 中和區"," 女",1826,910,291,183,117,25,75,11,30,5,1,0,100,0,14,0,0,0,64
2021," 永和區"," 計",1083,447,191,160,98,13,58,2,11,2,5,1,48,2,15,0,0,0,30
2021," 永和區"," 男",429,181,70,74,41,3,23,0,3,1,2,0,15,2,5,0,0,0,9
2021," 永和區"," 女",654,266,121,86,57,10,35,2,8,1,3,1,33,0,10,0,0,0,21
2021," 新莊區"," 計",5385,3178,463,536,388,54,187,22,95,6,5,33,258,4,42,2,0,0,112
2021," 新莊區"," 男",2492,1522,184,254,183,25,76,6,44,2,4,11,107,2,15,0,0,0,57
2021," 新莊區"," 女",2893,1656,279,282,205,29,111,16,51,4,1,22,151,2,27,2,0,0,55
2021," 新店區"," 計",3594,1931,533,300,211,22,87,23,49,9,0,9,191,6,21,0,0,0,202
2021," 新店區"," 男",1582,873,218,134,84,9,37,6,16,4,0,2,84,1,6,0,0,0,108
2021," 新店區"," 女",2012,1058,315,166,127,13,50,17,33,5,0,7,107,5,15,0,0,0,94
2021," 樹林區"," 計",6189,4493,276,390,443,27,123,8,65,3,5,87,149,2,29,0,0,0,89
2021," 樹林區"," 男",3023,2252,105,179,194,15,64,3,34,1,2,47,71,0,17,0,0,0,39
2021," 樹林區"," 女",3166,2241,171,211,249,12,59,5,31,2,3,40,78,2,12,0,0,0,50
2021," 鶯歌區"," 計",3004,1784,230,227,372,39,68,9,33,1,0,13,161,4,21,0,0,0,42
2021," 鶯歌區"," 男",1416,851,109,114,167,21,39,3,9,1,0,7,60,3,9,0,0,0,23
2021," 鶯歌區"," 女",1588,933,121,113,205,18,29,6,24,0,0,6,101,1,12,0,0,0,19
2021," 三峽區"," 計",3095,2146,290,235,136,15,60,14,32,5,0,15,77,3,5,9,0,0,53
2021," 三峽區"," 男",1510,1094,111,96,66,8,30,6,13,1,0,10,35,1,2,4,0,0,33
2021," 三峽區"," 女",1585,1052,179,139,70,7,30,8,19,4,0,5,42,2,3,5,0,0,20
2021," 淡水區"," 計",2258,1152,238,217,327,17,45,10,16,6,8,20,130,0,16,0,0,0,56
2021," 淡水區"," 男",1017,526,95,95,161,8,18,6,6,1,4,8,63,0,5,0,0,0,21
2021," 淡水區"," 女",1241,626,143,122,166,9,27,4,10,5,4,12,67,0,11,0,0,0,35
2021," 汐止區"," 計",4492,3468,250,194,168,12,78,23,21,4,3,24,86,3,21,0,0,0,137
2021," 汐止區"," 男",2164,1713,106,85,77,4,38,12,10,1,1,11,33,3,8,0,0,0,62
2021," 汐止區"," 女",2328,1755,144,109,91,8,40,11,11,3,2,13,53,0,13,0,0,0,75
2021," 瑞芳區"," 計",1219,1052,29,26,15,1,14,0,1,1,0,2,20,0,0,0,0,0,58
2021," 瑞芳區"," 男",627,554,13,9,5,1,2,0,1,1,0,1,7,0,0,0,0,0,33
2021," 瑞芳區"," 女",592,498,16,17,10,0,12,0,0,0,0,1,13,0,0,0,0,0,25
2021," 土城區"," 計",4184,2886,333,281,231,30,57,20,24,5,3,24,109,6,13,0,0,0,162
2021," 土城區"," 男",1996,1397,142,145,101,9,23,10,9,4,0,8,47,6,4,0,0,0,91
2021," 土城區"," 女",2188,1489,191,136,130,21,34,10,15,1,3,16,62,0,9,0,0,0,71
2021," 蘆洲區"," 計",2149,1316,205,206,105,11,84,7,22,6,2,6,89,4,15,1,0,0,70
2021," 蘆洲區"," 男",980,591,98,106,51,4,46,2,9,4,1,1,31,3,4,1,0,0,28
2021," 蘆洲區"," 女",1169,725,107,100,54,7,38,5,13,2,1,5,58,1,11,0,0,0,42
2021," 五股區"," 計",1989,1061,166,258,142,96,53,5,16,3,0,8,141,0,3,0,0,0,37
2021," 五股區"," 男",918,515,72,118,65,40,26,3,6,0,0,4,54,0,0,0,0,0,15
2021," 五股區"," 女",1071,546,94,140,77,56,27,2,10,3,0,4,87,0,3,0,0,0,22
2021," 泰山區"," 計",1287,708,116,149,66,51,40,4,21,2,1,0,84,0,17,3,0,0,25
2021," 泰山區"," 男",606,344,48,70,34,22,18,0,10,0,1,0,38,0,11,3,0,0,7
2021," 泰山區"," 女",681,364,68,79,32,29,22,4,11,2,0,0,46,0,6,0,0,0,18
2021," 林口區"," 計",2479,1573,265,231,172,40,24,9,24,1,1,7,62,0,15,0,0,0,55
2021," 林口區"," 男",1135,766,92,99,77,19,11,3,8,0,0,1,29,0,6,0,0,0,24
2021," 林口區"," 女",1344,807,173,132,95,21,13,6,16,1,1,6,33,0,9,0,0,0,31
2021," 深坑區"," 計",228,126,23,25,13,2,3,5,7,0,0,0,13,4,3,0,0,0,4
2021," 深坑區"," 男",100,51,12,11,6,2,0,2,3,0,0,0,5,4,2,0,0,0,2
2021," 深坑區"," 女",128,75,11,14,7,0,3,3,4,0,0,0,8,0,1,0,0,0,2
2021," 石碇區"," 計",41,17,11,6,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0
2021," 石碇區"," 男",13,3,3,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2021," 石碇區"," 女",28,14,8,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2021," 坪林區"," 計",15,4,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2021," 坪林區"," 男",8,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021," 坪林區"," 女",7,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021," 三芝區"," 計",351,168,42,85,26,0,17,0,1,0,0,1,9,0,2,0,0,0,0
2021," 三芝區"," 男",162,81,16,39,13,0,8,0,0,0,0,0,5,0,0,0,0,0,0
2021," 三芝區"," 女",189,87,26,46,13,0,9,0,1,0,0,1,4,0,2,0,0,0,0
2021," 石門區"," 計",52,11,13,1,8,3,8,0,3,0,0,1,3,0,0,0,0,0,1
2021," 石門區"," 男",16,5,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1
2021," 石門區"," 女",36,6,11,1,4,2,5,0,3,0,0,1,3,0,0,0,0,0,0
2021," 八里區"," 計",950,530,67,121,83,8,28,4,5,5,3,5,45,1,9,0,0,0,36
2021," 八里區"," 男",452,253,33,62,34,2,12,2,1,3,2,4,20,1,5,0,0,0,18
2021," 八里區"," 女",498,277,34,59,49,6,16,2,4,2,1,1,25,0,4,0,0,0,18
2021," 平溪區"," 計",17,9,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021," 平溪區"," 女",13,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021," 雙溪區"," 計",29,20,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2021," 雙溪區"," 男",7,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021," 雙溪區"," 女",22,15,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2021," 貢寮區"," 計",100,47,15,9,16,0,2,5,0,0,0,1,1,0,0,0,0,0,4
2021," 貢寮區"," 男",39,19,5,2,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2021," 貢寮區"," 女",61,28,10,7,6,0,2,3,0,0,0,1,1,0,0,0,0,0,3
2021," 金山區"," 計",123,59,15,27,6,0,8,0,0,0,0,1,6,0,0,0,0,0,1
2021," 金山區"," 男",44,18,4,13,2,0,2,0,0,0,0,0,4,0,0,0,0,0,1
2021," 金山區"," 女",79,41,11,14,4,0,6,0,0,0,0,1,2,0,0,0,0,0,0
2021," 萬里區"," 計",311,247,17,15,7,4,0,0,1,1,0,0,18,0,0,0,0,0,1
2021," 萬里區"," 男",146,126,5,5,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0
2021," 萬里區"," 女",165,121,12,10,4,2,0,0,1,1,0,0,13,0,0,0,0,0,1
2021," 烏來區"," 計",2934,140,2653,30,40,7,8,12,2,1,0,1,32,0,1,0,0,0,7
2021," 烏來區"," 男",1433,62,1307,12,19,2,3,5,0,0,0,1,16,0,0,0,0,0,6
2021," 烏來區"," 女",1501,78,1346,18,21,5,5,7,2,1,0,0,16,0,1,0,0,0,1
2022," 新北市"," 計",57906,33999,7934,4745,3800,557,1445,243,566,90,50,297,2268,63,357,17,0,0,1475
2022," 新北市"," 男",26737,16156,3462,2143,1723,246,644,92,229,36,23,135,959,42,147,9,0,0,691
2022," 新北市"," 女",31169,17843,4472,2602,2077,311,801,151,337,54,27,162,1309,21,210,8,0,0,784
2022," 板橋區"," 計",4423,2497,533,360,298,27,168,24,44,7,3,26,173,7,58,0,0,0,198
2022," 板橋區"," 男",1898,1105,194,154,135,12,76,11,19,4,0,13,66,4,19,0,0,0,86
2022," 板橋區"," 女",2525,1392,339,206,163,15,92,13,25,3,3,13,107,3,39,0,0,0,112
2022," 三重區"," 計",2595,1340,326,300,251,41,71,12,33,7,7,5,138,11,9,0,0,0,44
2022," 三重區"," 男",1145,594,138,129,114,20,35,1,12,3,4,2,61,8,6,0,0,0,18
2022," 三重區"," 女",1450,746,188,171,137,21,36,11,21,4,3,3,77,3,3,0,0,0,26
2022," 中和區"," 計",3183,1597,522,313,193,42,113,16,53,7,3,5,183,1,32,0,0,0,103
2022," 中和區"," 男",1338,689,220,120,81,15,41,5,21,2,2,5,80,1,18,0,0,0,38
2022," 中和區"," 女",1845,908,302,193,112,27,72,11,32,5,1,0,103,0,14,0,0,0,65
2022," 永和區"," 計",1137,467,213,172,108,12,56,1,11,0,4,1,45,2,16,0,0,0,29
2022," 永和區"," 男",455,188,83,79,47,3,22,1,3,0,1,0,11,2,6,0,0,0,9
2022," 永和區"," 女",682,279,130,93,61,9,34,0,8,0,3,1,34,0,10,0,0,0,20
2022," 新莊區"," 計",5326,3142,457,548,384,54,189,25,88,14,5,33,241,4,38,0,0,0,104
2022," 新莊區"," 男",2445,1496,182,251,182,26,74,5,40,6,4,11,102,2,12,0,0,0,52
2022," 新莊區"," 女",2881,1646,275,297,202,28,115,20,48,8,1,22,139,2,26,0,0,0,52
2022," 新店區"," 計",3626,1938,566,300,209,25,86,22,47,9,0,7,196,6,21,0,0,0,194
2022," 新店區"," 男",1597,862,235,137,85,10,38,6,15,4,0,2,91,1,6,0,0,0,105
2022," 新店區"," 女",2029,1076,331,163,124,15,48,16,32,5,0,5,105,5,15,0,0,0,89
2022," 樹林區"," 計",6200,4507,285,399,414,26,124,11,70,4,5,89,149,0,25,2,0,0,90
2022," 樹林區"," 男",3036,2258,114,184,184,15,66,3,38,2,2,46,68,0,15,0,0,0,41
2022," 樹林區"," 女",3164,2249,171,215,230,11,58,8,32,2,3,43,81,0,10,2,0,0,49
2022," 鶯歌區"," 計",3017,1789,240,219,370,37,73,8,31,1,0,13,165,4,27,0,0,0,40
2022," 鶯歌區"," 男",1414,860,112,108,161,21,39,2,9,1,0,7,58,3,12,0,0,0,21
2022," 鶯歌區"," 女",1603,929,128,111,209,16,34,6,22,0,0,6,107,1,15,0,0,0,19
2022," 三峽區"," 計",3070,2118,280,244,132,12,62,13,27,5,0,14,94,3,6,9,0,0,51
2022," 三峽區"," 男",1511,1080,111,101,67,7,30,5,12,1,0,9,48,1,3,4,0,0,32
2022," 三峽區"," 女",1559,1038,169,143,65,5,32,8,15,4,0,5,46,2,3,5,0,0,19
2022," 淡水區"," 計",2282,1160,242,211,336,22,51,16,16,6,8,17,127,2,19,0,0,0,49
2022," 淡水區"," 男",1024,530,94,92,164,13,21,9,5,1,4,7,57,2,7,0,0,0,18
2022," 淡水區"," 女",1258,630,148,119,172,9,30,7,11,5,4,10,70,0,12,0,0,0,31
2022," 汐止區"," 計",4464,3449,242,182,164,14,84,22,19,3,2,23,104,3,20,0,0,0,133
2022," 汐止區"," 男",2153,1699,103,79,77,5,41,12,9,0,1,10,44,3,8,0,0,0,62
2022," 汐止區"," 女",2311,1750,139,103,87,9,43,10,10,3,1,13,60,0,12,0,0,0,71
2022," 瑞芳區"," 計",1221,1052,29,28,16,1,15,0,1,0,0,3,21,0,0,0,0,0,55
2022," 瑞芳區"," 男",625,554,13,9,6,1,2,0,1,0,0,1,8,0,0,0,0,0,30
2022," 瑞芳區"," 女",596,498,16,19,10,0,13,0,0,0,0,2,13,0,0,0,0,0,25
2022," 土城區"," 計",4167,2860,338,278,234,30,60,18,21,4,4,22,117,10,18,0,0,0,153
2022," 土城區"," 男",1993,1386,147,148,103,9,26,11,6,3,0,8,51,6,6,0,0,0,83
2022," 土城區"," 女",2174,1474,191,130,131,21,34,7,15,1,4,14,66,4,12,0,0,0,70
2022," 蘆洲區"," 計",2137,1300,220,202,108,10,83,7,20,3,3,7,86,4,14,2,0,0,68
2022," 蘆洲區"," 男",973,586,105,99,51,4,43,2,9,2,1,2,33,3,4,2,0,0,27
2022," 蘆洲區"," 女",1164,714,115,103,57,6,40,5,11,1,2,5,53,1,10,0,0,0,41
2022," 五股區"," 計",2029,1062,179,274,135,86,67,7,17,4,0,8,154,0,3,0,0,0,33
2022," 五股區"," 男",931,511,74,129,62,35,35,4,6,0,0,4,59,0,0,0,0,0,12
2022," 五股區"," 女",1098,551,105,145,73,51,32,3,11,4,0,4,95,0,3,0,0,0,21
2022," 泰山區"," 計",1269,708,117,146,62,50,32,4,20,7,1,0,75,0,17,4,0,0,26
2022," 泰山區"," 男",591,334,50,72,32,21,14,0,9,3,1,0,33,0,11,3,0,0,8
2022," 泰山區"," 女",678,374,67,74,30,29,18,4,11,4,0,0,42,0,6,1,0,0,18
2022," 林口區"," 計",2558,1606,279,244,172,41,32,10,28,1,1,9,64,1,18,0,0,0,52
2022," 林口區"," 男",1162,779,98,104,74,18,14,4,11,0,0,2,28,1,7,0,0,0,22
2022," 林口區"," 女",1396,827,181,140,98,23,18,6,17,1,1,7,36,0,11,0,0,0,30
2022," 深坑區"," 計",235,132,23,25,17,2,5,4,7,0,0,0,10,4,3,0,0,0,3
2022," 深坑區"," 男",105,54,12,10,10,2,2,2,3,0,0,0,3,4,2,0,0,0,1
2022," 深坑區"," 女",130,78,11,15,7,0,3,2,4,0,0,0,7,0,1,0,0,0,2
2022," 石碇區"," 計",40,16,9,5,2,0,0,2,1,0,1,0,4,0,0,0,0,0,0
2022," 石碇區"," 男",14,3,3,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
2022," 石碇區"," 女",26,13,6,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2022," 坪林區"," 計",16,4,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2022," 坪林區"," 男",7,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022," 坪林區"," 女",9,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022," 三芝區"," 計",358,179,41,80,27,0,16,0,1,0,0,3,9,0,2,0,0,0,0
2022," 三芝區"," 男",163,84,17,37,13,0,7,0,0,0,0,0,5,0,0,0,0,0,0
2022," 三芝區"," 女",195,95,24,43,14,0,9,0,1,0,0,3,4,0,2,0,0,0,0
2022," 石門區"," 計",49,9,12,1,8,4,7,0,3,0,0,1,3,0,0,0,0,0,1
2022," 石門區"," 男",14,3,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1
2022," 石門區"," 女",35,6,10,1,4,2,5,0,3,0,0,1,3,0,0,0,0,0,0
2022," 八里區"," 計",991,546,74,128,87,9,30,4,5,5,3,8,46,1,10,0,0,0,35
2022," 八里區"," 男",474,267,35,65,35,2,11,2,1,3,2,5,23,1,5,0,0,0,17
2022," 八里區"," 女",517,279,39,63,52,7,19,2,4,2,1,3,23,0,5,0,0,0,18
2022," 平溪區"," 計",19,10,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022," 平溪區"," 女",15,7,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022," 雙溪區"," 計",31,21,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1
2022," 雙溪區"," 男",9,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2022," 雙溪區"," 女",22,15,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2022," 貢寮區"," 計",105,51,16,10,15,0,2,5,0,0,0,1,1,0,0,0,0,0,4
2022," 貢寮區"," 男",42,21,5,3,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2022," 貢寮區"," 女",63,30,11,7,5,0,2,3,0,0,0,1,1,0,0,0,0,0,3
2022," 金山區"," 計",116,56,15,26,6,0,8,0,0,0,0,1,4,0,0,0,0,0,0
2022," 金山區"," 男",42,18,4,13,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0
2022," 金山區"," 女",74,38,11,13,4,0,6,0,0,0,0,1,1,0,0,0,0,0,0
2022," 萬里區"," 計",308,240,19,13,6,4,1,0,1,1,0,0,22,0,0,0,0,0,1
2022," 萬里區"," 男",148,124,7,4,3,2,0,0,0,0,0,0,8,0,0,0,0,0,0
2022," 萬里區"," 女",160,116,12,9,3,2,1,0,1,1,0,0,14,0,0,0,0,0,1
2022," 烏來區"," 計",2934,143,2652,30,38,7,8,12,2,2,0,1,31,0,1,0,0,0,7
2022," 烏來區"," 男",1424,61,1302,11,18,2,3,5,0,1,0,1,14,0,0,0,0,0,6
2022," 烏來區"," 女",1510,82,1350,19,20,5,5,7,2,1,0,0,17,0,1,0,0,0,1
2023," 新北市"," 計",58372,34214,8030,4886,3824,562,1426,242,569,90,48,302,2299,63,368,17,0,0,1432
2023," 新北市"," 男",26928,16241,3513,2193,1731,246,643,101,233,38,21,136,960,41,158,9,0,0,664
2023," 新北市"," 女",31444,17973,4517,2693,2093,316,783,141,336,52,27,166,1339,22,210,8,0,0,768
2023," 板橋區"," 計",4507,2540,533,378,304,32,164,28,48,7,3,27,180,5,58,0,0,0,200
2023," 板橋區"," 男",1946,1129,199,161,139,14,77,15,19,4,0,13,70,3,19,0,0,0,84
2023," 板橋區"," 女",2561,1411,334,217,165,18,87,13,29,3,3,14,110,2,39,0,0,0,116
2023," 三重區"," 計",2648,1367,333,320,244,37,72,14,29,8,7,5,143,11,15,0,0,0,43
2023," 三重區"," 男",1145,595,138,136,108,18,34,2,12,3,4,2,58,8,9,0,0,0,18
2023," 三重區"," 女",1503,772,195,184,136,19,38,12,17,5,3,3,85,3,6,0,0,0,25
2023," 中和區"," 計",3170,1599,528,309,193,41,113,15,52,8,5,3,165,1,35,0,0,0,103
2023," 中和區"," 男",1334,692,226,114,81,14,42,4,21,2,3,2,76,1,19,0,0,0,37
2023," 中和區"," 女",1836,907,302,195,112,27,71,11,31,6,2,1,89,0,16,0,0,0,66
2023," 永和區"," 計",1154,468,225,173,111,12,52,1,7,0,3,1,57,1,17,0,0,0,26
2023," 永和區"," 男",462,188,86,77,48,3,25,1,2,0,1,0,17,1,6,0,0,0,7
2023," 永和區"," 女",692,280,139,96,63,9,27,0,5,0,2,1,40,0,11,0,0,0,19
2023," 新莊區"," 計",5326,3125,466,578,382,48,189,23,87,11,4,32,247,4,37,0,0,0,93
2023," 新莊區"," 男",2448,1488,187,267,185,20,72,6,40,4,3,10,102,1,17,0,0,0,46
2023," 新莊區"," 女",2878,1637,279,311,197,28,117,17,47,7,1,22,145,3,20,0,0,0,47
2023," 新店區"," 計",3702,1972,578,330,213,29,88,21,48,7,1,7,197,6,18,0,0,0,187
2023," 新店區"," 男",1628,878,244,147,84,13,39,7,16,3,0,2,89,0,6,0,0,0,100
2023," 新店區"," 女",2074,1094,334,183,129,16,49,14,32,4,1,5,108,6,12,0,0,0,87
2023," 樹林區"," 計",6182,4479,283,396,423,25,129,10,70,4,5,92,149,1,27,2,0,0,87
2023," 樹林區"," 男",3013,2241,111,183,182,14,69,3,39,2,2,46,65,1,16,0,0,0,39
2023," 樹林區"," 女",3169,2238,172,213,241,11,60,7,31,2,3,46,84,0,11,2,0,0,48
2023," 鶯歌區"," 計",3046,1808,242,222,376,36,71,9,36,1,0,14,155,4,36,0,0,0,36
2023," 鶯歌區"," 男",1430,863,112,110,165,20,39,4,12,1,0,8,57,3,16,0,0,0,20
2023," 鶯歌區"," 女",1616,945,130,112,211,16,32,5,24,0,0,6,98,1,20,0,0,0,16
2023," 三峽區"," 計",3066,2130,269,242,127,12,57,14,27,7,0,14,96,3,5,9,0,0,54
2023," 三峽區"," 男",1502,1072,109,101,64,7,30,6,12,3,0,9,48,1,3,4,0,0,33
2023," 三峽區"," 女",1564,1058,160,141,63,5,27,8,15,4,0,5,48,2,2,5,0,0,21
2023," 淡水區"," 計",2310,1172,262,223,339,20,52,8,17,6,5,15,121,2,19,0,0,0,49
2023," 淡水區"," 男",1041,541,108,96,166,13,21,6,5,1,2,7,49,2,7,0,0,0,17
2023," 淡水區"," 女",1269,631,154,127,173,7,31,2,12,5,3,8,72,0,12,0,0,0,32
2023," 汐止區"," 計",4495,3475,247,188,160,18,84,25,18,4,2,20,107,3,13,0,0,0,131
2023," 汐止區"," 男",2174,1715,108,81,77,6,40,14,8,1,1,9,45,3,5,0,0,0,61
2023," 汐止區"," 女",2321,1760,139,107,83,12,44,11,10,3,1,11,62,0,8,0,0,0,70
2023," 瑞芳區"," 計",1197,1027,27,28,16,1,13,0,3,0,0,5,22,0,2,0,0,0,53
2023," 瑞芳區"," 男",608,535,12,10,5,1,3,0,2,0,0,2,6,0,2,0,0,0,30
2023," 瑞芳區"," 女",589,492,15,18,11,0,10,0,1,0,0,3,16,0,0,0,0,0,23
2023," 土城區"," 計",4178,2866,342,290,228,32,62,18,21,5,4,21,119,11,16,0,0,0,143
2023," 土城區"," 男",1982,1389,141,148,101,10,27,11,6,3,0,8,50,7,5,0,0,0,76
2023," 土城區"," 女",2196,1477,201,142,127,22,35,7,15,2,4,13,69,4,11,0,0,0,67
2023," 蘆洲區"," 計",2155,1309,216,193,118,10,81,7,27,6,3,7,90,4,13,2,0,0,69
2023," 蘆洲區"," 男",990,592,108,98,53,4,41,2,13,5,1,2,34,3,3,2,0,0,29
2023," 蘆洲區"," 女",1165,717,108,95,65,6,40,5,14,1,2,5,56,1,10,0,0,0,40
2023," 五股區"," 計",2051,1075,183,274,140,90,59,5,13,4,0,11,160,0,7,0,0,0,30
2023," 五股區"," 男",942,517,76,126,66,38,29,4,5,0,0,5,65,0,1,0,0,0,10
2023," 五股區"," 女",1109,558,107,148,74,52,30,1,8,4,0,6,95,0,6,0,0,0,20
2023," 泰山區"," 計",1269,715,111,146,65,49,33,4,19,2,1,0,75,0,17,4,0,0,28
2023," 泰山區"," 男",587,338,47,72,32,21,14,0,8,1,1,0,30,0,11,3,0,0,9
2023," 泰山區"," 女",682,377,64,74,33,28,19,4,11,1,0,0,45,0,6,1,0,0,19
2023," 林口區"," 計",2628,1644,283,261,178,39,32,13,25,2,1,10,72,1,18,0,0,0,49
2023," 林口區"," 男",1202,800,103,112,75,19,15,5,8,1,0,2,32,1,6,0,0,0,23
2023," 林口區"," 女",1426,844,180,149,103,20,17,8,17,1,1,8,40,0,12,0,0,0,26
2023," 深坑區"," 計",235,133,24,26,15,3,5,5,7,0,0,0,8,4,2,0,0,0,3
2023," 深坑區"," 男",109,57,12,11,10,2,2,2,3,0,0,0,3,4,2,0,0,0,1
2023," 深坑區"," 女",126,76,12,15,5,1,3,3,4,0,0,0,5,0,0,0,0,0,2
2023," 石碇區"," 計",40,17,10,2,2,0,1,2,0,0,1,0,5,0,0,0,0,0,0
2023," 石碇區"," 男",12,4,3,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
2023," 石碇區"," 女",28,13,7,1,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0
2023," 坪林區"," 計",14,6,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023," 坪林區"," 男",8,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023," 坪林區"," 女",6,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023," 三芝區"," 計",366,184,40,84,24,0,16,0,1,0,0,3,12,0,2,0,0,0,0
2023," 三芝區"," 男",174,91,16,41,13,0,8,0,0,0,0,0,5,0,0,0,0,0,0
2023," 三芝區"," 女",192,93,24,43,11,0,8,0,1,0,0,3,7,0,2,0,0,0,0
2023," 石門區"," 計",52,9,14,1,8,4,8,0,4,0,0,1,2,0,0,0,0,0,1
2023," 石門區"," 男",17,3,4,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1
2023," 石門區"," 女",35,6,10,1,4,2,5,0,4,0,0,1,2,0,0,0,0,0,0
2023," 八里區"," 計",1028,567,81,133,90,10,27,4,7,5,3,9,47,2,10,0,0,0,33
2023," 八里區"," 男",489,276,35,68,39,2,10,2,2,3,2,6,22,2,5,0,0,0,15
2023," 八里區"," 女",539,291,46,65,51,8,17,2,5,2,1,3,25,0,5,0,0,0,18
2023," 平溪區"," 計",17,9,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023," 平溪區"," 女",13,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023," 雙溪區"," 計",35,21,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1
2023," 雙溪區"," 男",9,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2023," 雙溪區"," 女",26,16,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2023," 貢寮區"," 計",107,57,16,10,13,0,2,5,0,0,0,1,0,0,0,0,0,0,3
2023," 貢寮區"," 男",46,25,6,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2023," 貢寮區"," 女",61,32,10,7,4,0,2,3,0,0,0,1,0,0,0,0,0,0,2
2023," 金山區"," 計",115,55,15,27,6,0,7,0,0,0,0,1,4,0,0,0,0,0,0
2023," 金山區"," 男",40,17,3,13,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2023," 金山區"," 女",75,38,12,14,3,0,6,0,0,0,0,1,1,0,0,0,0,0,0
2023," 萬里區"," 計",317,246,17,14,6,4,1,0,1,1,0,2,24,0,0,0,0,0,1
2023," 萬里區"," 男",152,125,6,4,3,2,0,0,0,0,0,2,10,0,0,0,0,0,0
2023," 萬里區"," 女",165,121,11,10,3,2,1,0,1,1,0,0,14,0,0,0,0,0,1
2023," 烏來區"," 計",2962,139,2677,32,38,9,7,11,2,2,0,1,35,0,1,0,0,0,8
2023," 烏來區"," 男",1434,59,1311,11,18,2,2,5,0,1,0,1,18,0,0,0,0,0,6
2023," 烏來區"," 女",1528,80,1366,21,20,7,5,6,2,1,0,0,17,0,1,0,0,0,2
