name,district,address,category,location_desc
新興市民活動中心,淡水區,新北市淡水區大義街18號,其他,活動中心5樓
新北市淡水區中興市民活動中心,淡水區,新北市淡水區水源街一段29號,其他,市民活動中心1樓銀髮族俱樂部
新北市私立淡江高級中學,淡水區,新北市淡水區真理街26號,學校、大型集會場所,保健室走廊
新北市私立淡江高級中學,淡水區,新北市淡水區真理街26號,學校、大型集會場所,小學部一樓辦公室門口
健身工廠淡水廠,淡水區,新北市淡水區北新路182巷16號B1,學校、大型集會場所,重訓區
新北市立正德國民中學,淡水區,新北市淡水區北新路109號,學校、大型集會場所,健康中心外
新北市滬尾藝文休閒園區 將捷金鬱金香酒店,淡水區,新北市淡水區中正路1段2號,旅宿場所,酒店大門出入口旁
新北市淡水區文化國民小學,淡水區,新北市淡水區真理街6號,學校、大型集會場所,文化國小校園內
新北市政府警察局淡水分局水碓派出所,淡水區,新北市淡水區中山北路1段160號,公眾服務單位設施,淡水分局水碓派出所
新北市政府警察局淡水分局中正路派出所,淡水區,新北市淡水區中正路320號,其他,ㄧ樓值班臺前
新北市政府警察局淡水分局中正路派出所,淡水區,新北市淡水區中正路320號,其他,一樓大門右手邊
新北市政府警察局淡水分局中山路派出所,淡水區,新北市淡水區中正東路40號,公眾服務單位設施,淡水分局中山路派出所
新北市政府警察局淡水分局水源派出所,淡水區,新北市淡水區北新路2段19號,公眾服務單位設施,淡水分局水源派出所內
新北市淡水區育英國民小學,淡水區,新北市淡水區埤島里14號,學校、大型集會場所,育英國小健康中心門口
新北市淡水區衛生所,淡水區,新北市淡水區中山路158號,其他,新北市淡水區衛生所服務台
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,衛保組
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,紹謨紀念游泳館
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,紹模紀念體育館 3F
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,工學大樓3樓
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,商管大樓4樓
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,松濤二館2樓
淡江大學,淡水區,新北市淡水區英專路151號,學校、大型集會場所,水源街警衛室
新北市立忠山實驗小學,淡水區,新北市淡水區行忠路899號,學校、大型集會場所,一樓三甲教室前的走廊中央
公園居管理委員會,淡水區,新北市淡水區中山北路二段189巷30號,其他,大廳管理中心旁
安心食品-安心學院,淡水區,新北市淡水區淡水區興仁路9號（安心學院）,其他,辦公室洗手台旁
春保森拉天時鎢鋼股份有限公司淡水廠,淡水區,新北市淡水區行忠路332號,其他,進入車道左側
新北市政府警察局淡水分局警備隊,淡水區,新北市淡水區中正路229號,公眾服務單位設施,淡水分局警備隊
新北市立圖書館淡水分館,淡水區,新北市淡水區文化路65號,大型休閒場所,淡水分館3樓閱覽室大門外，出電梯口左手處，公佈欄旁
新北市政府警察局淡水分局交通分隊,淡水區,新北市淡水區中正東路40號,公眾服務單位設施,淡水分局交通分隊
蒙德里安社區管理委員會,淡水區,新北市淡水區沙崙路一段126巷61之133號,其他,進入大門右側門旁
新北市淡水國民運動中心,淡水區,新北市淡水區中山北路二段381巷2號,學校、大型集會場所,1F大廳(客梯旁)
新北市淡水國民運動中心,淡水區,新北市淡水區中山北路二段381巷2號,學校、大型集會場所,3樓(客梯旁)
一滴水紀念館旅客服務中心,淡水區,新北市淡水區中正路一段6巷30號,觀光旅遊地區,一滴水紀念館旅客服務中心
新北市滬尾藝文休閒園區 禮萊廣場,淡水區,新北市淡水區中正路一段2號1樓,大型購物場所,商場1樓大廳出入口
新北市淡水區竿蓁市民活動中心,淡水區,新北市淡水區中正東路一段3巷6號,其他,竿蓁市民活動中心
福容大飯店股份有限公司淡水漁人碼頭分公司,淡水區,新北市淡水區觀海路83號,旅宿場所,門廳，大廳櫃檯旁
新北市淡水區鄧公國民小學,淡水區,新北市淡水區學府路99號,學校、大型集會場所,新北市淡水區鄧公國小警衛室
新北市淡水區淡海市民活動中心,淡水區,新北市淡水區淡海路111號,其他,市民活動中心1樓銀髮族俱樂部
新北市淡水區水碓市民活動中心,淡水區,新北市淡水區中山北路一段158號,其他,1樓銀髮族俱樂部
新北市政府警察局淡水分局賢孝派出所,淡水區,新北市淡水區淡金路5段72號,公眾服務單位設施,淡水分局賢孝派出所
聖約翰科技大學,淡水區,新北市淡水區新北市淡水區淡金路4段499號,學校、大型集會場所,電資大樓一樓
聖約翰科技大學,淡水區,新北市淡水區新北市淡水區淡金路4段499號,學校、大型集會場所,百齡堂一樓衛保組前中庭
聖約翰科技大學,淡水區,新北市淡水區新北市淡水區淡金路4段499號,學校、大型集會場所,聖公樓一樓
新北市淡水區天生國民小學,淡水區,新北市淡水區淡海路72巷26號,學校、大型集會場所,行政大樓一樓穿堂
新北市政府社會局委託辦理淡水沙崙身心障礙者日間照顧中心,淡水區,新北市淡水區沙崙路300號1樓,其他,新北市政府社會局委託辦理淡水沙崙身心障礙者日間照顧中心
Curves竹圍捷運店,淡水區,新北市淡水區民族路30巷7號2樓,其他,新北市淡水區民族路30巷7號2樓
誠隆汽車股份有限公司淡水分公司,淡水區,新北市淡水區民權路39號,其他,服務廠客休室
新北市政府警察局淡水分局竹圍派出所,淡水區,新北市淡水區竹圍里民權路32號,公眾服務單位設施,派出所1樓
國都汽車股份有限公司淡水服務廠,淡水區,新北市淡水區中正東路二段59號,其他,顧客休息區
新北市淡水區民生市民活動中心,淡水區,新北市淡水區民生路27號,其他,1樓入口處
美麗新淡海影城,淡水區,新北市淡水區義山路二段303號2樓,大型休閒場所,2樓入口大門旁
家樂福淡新店,淡水區,新北市淡水區中山北路二段383號,大型購物場所,二樓收銀線出口
淡海輕軌沙崙站(V27站),淡水區,新北市淡水區淡海路,交通要衝,月台中間位置
淡海輕軌台北海洋大學站(V28站),淡水區,新北市淡水區濱海路三段,交通要衝,月台中間位置
淡海輕軌機廠,淡水區,新北市淡水區新市六路一段161號,其他,駐車廠1樓消防箱旁
淡海輕軌機廠,淡水區,新北市淡水區新市六路一段161號,其他,主維修工廠1樓醫務室門口旁
淡海輕軌漁人碼頭站(V26站),淡水區,新北市淡水區中正路二段,交通要衝,放置月台中間位置
淡海輕軌紅樹林站(V01站),淡水區,新北市淡水區淡金公路,交通要衝,月台層，中間位置
淡海輕軌竿蓁林站(V02站),淡水區,新北市淡水區淡金路,交通要衝,售票加值機旁
淡海輕軌淡金鄧公站(V03站),淡水區,新北市淡水區淡金公路,交通要衝,月台層售票加值機旁
淡海輕軌淡江大學站(V04站),淡水區,新北市淡水區淡金路,交通要衝,售票加值機旁
淡海輕軌淡金北新站(V05站),淡水區,新北市淡水區淡金路,交通要衝,售票加值機旁
淡海輕軌新市一路站(V06站),淡水區,新北市淡水區淡金路,交通要衝,售票加值機旁
淡海輕軌行政中心站(V07站),淡水區,新北市淡水區濱海路一段,交通要衝,售票加值機旁
淡海輕軌濱海沙崙站(V09站),淡水區,新北市淡水區濱海路一段,交通要衝,月台中間，售票加值機旁
淡海輕軌新市鎮站(V10站),淡水區,新北市淡水區沙崙路二段,交通要衝,月台中間，售票加值機旁
淡海輕軌崁頂站(V11站),淡水區,新北市淡水區沙崙路二段,交通要衝,月台中間，售票加值機旁
淡海輕軌濱海義山站(V08站),淡水區,新北市淡水區濱海路一段,交通要衝,月台中間，售票加值機旁
新北市淡水區中泰國民小學,淡水區,新北市淡水區中和里北勢子5號,學校、大型集會場所,晨曦樓一樓穿堂
臺北基督學院,淡水區,新北市淡水區自強路51號,學校、大型集會場所,行政大樓1F，保健中心外。
新北市淡水區水源國民小學,淡水區,新北市淡水區北新路2段15號,學校、大型集會場所,警衛室(從北新路2段17巷進入)
新北市淡水區水源國民小學,淡水區,新北市淡水區北新路2段15號,學校、大型集會場所,走道
新北市淡水區淡水國民小學,淡水區,新北市淡水區中山路160號,學校、大型集會場所,淡水國小警衛室
新北市淡水區新市國民小學,淡水區,新北市淡水區中山北路二段200號,學校、大型集會場所,學校川堂
新北市淡海國小,淡水區,新北市淡水區新市二路二段81號,學校、大型集會場所,本校操場旁走廊
台北海洋科技大學(淡水校本部),淡水區,新北市淡水區濱海路3段150號,學校、大型集會場所,圖資大樓(福環樓)入口處
國都汽車股份有限公司淡水營業所,淡水區,新北市淡水區中正東路2段91號,其他,營業所展間
新北市立竹圍高級中學,淡水區,新北市淡水區竹林路35號,學校、大型集會場所,新北市立竹圍高中
新北市淡水區公所,淡水區,新北市淡水區中山北路2段375號1樓,其他,新北市淡水區市民聯合服務中心正門入口處左側
新北市立圖書館深坑分館,深坑區,新北市深坑區深坑街10號1樓,大型休閒場所,櫃台正前方
新北市深坑區深坑國民小學,深坑區,新北市深坑區文化街45號,學校、大型集會場所,平埔樓穿堂
新北市政府環境保護局深坑區清潔隊,深坑區,新北市深坑區深南路51-1號,其他,資源回收場休息室
福容大飯店股份有限公司深坑分公司,深坑區,新北市深坑區北深路三段236號,旅宿場所,一樓大廳櫃檯前方
新北市政府警察局新店分局深坑分駐所,深坑區,新北市深坑區平埔街16號,其他,進大門左側
北都汽車股份有限公司深坑服務廠,深坑區,新北市深坑區北深路三段47號,其他,顧客休息室
華藏教學園區,深坑區,新北市深坑區大崙尾9號,其他,行政中心
東南科技大學,深坑區,新北市深坑區北深路3段152號,學校、大型集會場所,和平樓  健康中心
東南科技大學,深坑區,新北市深坑區北深路3段152號,學校、大型集會場所,龍鳳樓宿舍 門口
東南科技大學,深坑區,新北市深坑區北深路3段152號,學校、大型集會場所,中山樓一樓夢初體育館門口
東南科技大學,深坑區,新北市深坑區北深路3段152號,學校、大型集會場所,志平樓5樓 電梯口外正前方
東南科技大學,深坑區,新北市深坑區北深路3段152號,學校、大型集會場所,中正樓一樓 右側柱子旁邊
新北市深坑區公所,深坑區,新北市深坑區深坑街10號2樓,其他,2樓值星檯
新北市深坑區衛生所,深坑區,新北市深坑區深坑街165號,其他,1樓大廳進門右側
新北市立深坑國中,深坑區,新北市深坑區文化街41號,學校、大型集會場所,卓越樓1樓穿堂
