機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目
財團法人伊甸社會福利基金會附設新北市私立鶯歌大湖社區長照機構,2G0200003,2,新北市,鶯歌區,新北市鶯歌區中湖里大湖路338巷2號,121.3466949463,24.9691009521,B,喘息服務;日間照顧服務
財團法人佳醫健康基金會附設新北市私立三峽佳醫社區長照機構,2S0200025,2,新北市,三峽區,新北市三峽區永舘里文化路59號5樓之2,121.3722763062,24.9359111786,B,喘息服務;日間照顧服務
財團法人北部台灣基督長老教會(三重埔教會)(社照C),BF0200258,BF,新北市,三重區,新北市三重區中央里自強路一段65號4樓,121.4976348877,25.0671863556,C,巷弄長照站
財團法人台北市基督教台灣貴格會國光教會(社照C),BF0200144,BF,新北市,板橋區,新北市板橋區流芳里東門街30-2號4樓,121.4579620361,25.0084629059,C,巷弄長照站
財團法人台北市立心慈善基金會附設新北市私立三重溪美社區長照機構,2S0200017,2,新北市,三重區,新北市三重區溪美里溪尾街73號5樓,121.4906005859,25.0778560638,B,日間照顧服務;喘息服務
財團法人台北市立心慈善基金會附設新北市私立居家式服務類長期照顧服務機構,1S0200008,1,新北市,淡水區,新北市淡水區中正路55號6樓,121.4830627441,25.0609664917,A,個案管理服務
財團法人台北市立心慈善基金會附設新北市私立居家式服務類長期照顧服務機構,1S0200008,1,新北市,淡水區,新北市淡水區中正路55號6樓,121.4830627441,25.0609664917,B,居家服務;喘息服務
財團法人台北市立心慈善基金會附設新北市私立立心居家長照機構,1R0200046,1,新北市,三重區,新北市三重區中華路22號1樓,121.4830322266,25.0609970093,B,喘息服務;居家服務
財團法人台灣基督長老教會泰雅爾中會烏來教會,BD0200034,BD,新北市,烏來區,新北市烏來區烏來里環山路82巷3號,121.5485458374,24.8633842468,C,巷弄長照站
財團法人台灣省私立健順養護中心,A10200303,A1,新北市,深坑區,新北市深坑區昇高里王軍寮9號,121.6163024902,24.9824542999,A,個案管理服務
財團法人台灣省私立健順養護中心,A10200303,A1,新北市,深坑區,新北市深坑區昇高里王軍寮9號,121.6163024902,24.9824542999,B,喘息服務
財團法人台灣省私立健順養護中心(新店柴埕公共托老中心)(社照C),BF0200155,BF,新北市,新店區,新北市新店區柴埕里安民街79號5樓,121.5165710449,24.9673786163,C,巷弄長照站
財團法人台灣省私立健順養護中心附設新北市私立健順居家式服務類長期照顧服務機構,1S0200002,1,新北市,中和區,新北市中和區大勇街96號2樓,121.5261077881,24.9936561584,A,個案管理服務
財團法人台灣省私立健順養護中心附設新北市私立健順居家式服務類長期照顧服務機構,1S0200002,1,新北市,中和區,新北市中和區大勇街96號2樓,121.5261077881,24.9936561584,B,居家服務;專業照護服務;喘息服務
財團法人台灣省私立健順養護中心附設新北市私立新店柴埕社區長照機構,2S0200004,2,新北市,新店區,新北市新店區安民街79號4樓、5樓,121.5165710449,24.9675579071,B,喘息服務;小規模多機能服務
財團法人台灣省私立健順養護中心附設新北市私立新店柴埕社區長照機構-新店柴埕據點(社照C),2S0200041,2,新北市,新店區,新北市新店區柴埕里安民街79號5樓,121.5165710449,24.9675579071,B,喘息服務
財團法人台灣省私立健順養護中心附設新北市私立板橋頤安社區長照機構,2S0200005,2,新北市,板橋區,新北市板橋區五權里廣權路130號2樓,121.4655532837,24.9930744171,B,日間照顧服務;喘息服務;小規模多機能服務
財團法人台灣省私立健順養護中心附設新北市私立永和民權社區長照機構,2S0200003,2,新北市,永和區,新北市永和區民權路60號5樓,121.5199432373,24.9977760315,B,日間照顧服務;喘息服務
財團法人台灣老人急重症基金會(社照C) ,BF0200162,BF,新北市,三芝區,新北市三芝區埔坪里中山路二段18號,121.5027542114,25.2556648254,C,巷弄長照站
財團法人基督教台灣崇真會(社照C),BF0200303,BF,新北市,鶯歌區,新北市鶯歌區二橋里國中街134號1樓、136號1樓,121.3393325806,24.9399833679,C,巷弄長照站
財團法人天下為公社會福利慈善事業基金會-雙溪新基據點(社照C),BD0200040,BD,新北市,雙溪區,新北市雙溪區新基里016鄰新基西街19號,121.8653793335,25.0375728607,B,喘息服務
財團法人天下為公社會福利慈善事業基金會附設新北市私立南丁格爾住宿長照機構,3J0200001,3,新北市,汐止區,新北市汐止區大同路三段421號1樓及425號2樓,121.677772522,25.0716876984,B,喘息服務
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,A,個案管理服務
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,喘息服務;營養餐飲服務;居家服務
財團法人天下為公社會福利慈善事業基金會附設新北市私立萬里社區長照機構,2S0200039,2,新北市,萬里區,新北市萬里區瑪鋉路123號6樓,121.6891860962,25.1782474518,B,喘息服務;日間照顧服務
財團法人天下為公社會福利慈善事業基金會附設新北市私立雙溪社區長照機構,2S0200036,2,新北市,雙溪區,新北市雙溪區新基里新基西街19號1、2樓,121.8653793335,25.0375728607,B,日間照顧服務;喘息服務
財團法人天主教主顧修女會(社照C),BD0200069,BD,新北市,泰山區,新北市泰山區泰友里新生路4號2樓,121.428237915,25.0448722839,C,巷弄長照站
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,1S0200012,4,新北市,泰山區,新北市泰山區泰友里新生路4號,121.428237915,25.0448722839,A,個案管理服務
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,1S0200012,4,新北市,泰山區,新北市泰山區泰友里新生路4號,121.428237915,25.0448722839,B,營養餐飲服務;日間照顧服務;喘息服務;居家服務
財團法人天主教失智老人社會福利基金會附設新北市私立聖若瑟居家長照機構,1S0200016,1,新北市,永和區,新北市永和區中正路354號3樓,121.5177688599,25.0007152557,A,個案管理服務
財團法人天主教失智老人社會福利基金會附設新北市私立聖若瑟居家長照機構,1S0200016,1,新北市,永和區,新北市永和區中正路354號3樓,121.5177688599,25.0007152557,B,喘息服務;居家服務
財團法人弘道老人福利基金會附設新北市私立弘道居家式服務類長期照顧服務機構,1S0200007,1,新北市,新莊區,新北市新莊區思源里思源路38號,121.4602279663,25.0426292419,A,個案管理服務
財團法人弘道老人福利基金會附設新北市私立弘道居家式服務類長期照顧服務機構,1S0200007,1,新北市,新莊區,新北市新莊區思源里思源路38號,121.4602279663,25.0426292419,B,喘息服務;居家服務
財團法人弘道老人福利基金會附設新北市私立金山老拾光社區長照機構,2S0200035,2,新北市,金山區,新北市金山區民生路59號4樓,121.6411361694,25.2204380035,B,日間照顧服務;喘息服務
財團法人志浩慈善基金會(社照C),BD0200055,BD,新北市,三重區,新北市三重區中興里重新路五段609巷10號2樓-2,121.4685058594,25.0459003448,C,巷弄長照站
財團法人恆安社會福利慈善事業基金會附設新北市私立大同老人長期照顧中心(養護型),A10200301,A1,新北市,汐止區,新北市汐止區大同路三段425號,121.6777420044,25.071680069,B,喘息服務
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安住宿長照機構,3S0200001,3,新北市,中和區,新北市中和區立德街200巷12號2至6樓,121.4853210449,25.0097007751,B,喘息服務
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安居家長照機構,1S0200017,1,新北市,板橋區,新北市板橋區民生路一段57、59號12樓,121.4752197266,25.0131855011,A,個案管理服務
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安居家長照機構,1S0200017,1,新北市,板橋區,新北市板橋區民生路一段57、59號12樓,121.4752197266,25.0131855011,B,營養餐飲服務;居家服務;喘息服務
財團法人新光保全關懷社會福利基金會附設新北市私立枋橋社區長照機構,2S0200037,2,新北市,板橋區,新北市板橋區文化路一段120號2樓,121.465057373,25.0185012817,B,日間照顧服務;喘息服務
財團法人新北市中華基督教長老會國語禮拜堂(社照C),BF0200302,BF,新北市,新店區,新北市新店區德安里2鄰安康路2段234巷1號1樓,121.5092010498,24.959564209,C,巷弄長照站
財團法人新北市中華基督教青潭浸信會(社照C),BF0200170,BF,新北市,新店區,新北市新店區美潭里北宜路二段267巷2號1樓,121.5546188354,24.9538784027,C,巷弄長照站
財團法人新北市台北基督徒環西禮拜堂(社照C),BF0200307,BF,新北市,永和區,新北市永和區保順里環河西路二段235號B1,121.5008773804,25.0098724365,C,巷弄長照站
財團法人新北市台灣基督長老教會幸福教會(社照C),BD0200058,BD,新北市,新莊區,新北市新莊區仁義里福樂街74號2樓,121.4578323364,25.0467395782,C,巷弄長照站
財團法人新北市基督徒蘆洲禮拜堂(社照C),BD0200037,BD,新北市,蘆洲區,新北市蘆洲區仁德里三民路26巷71弄2號B1,121.4785690308,25.0834770203,C,巷弄長照站
財團法人新北市基督教新希望教會(土城清水站)(社照C),BF0200165,BF,新北市,土城區,新北市土城區明德路一段240巷26弄5號,121.4604110718,24.9781894684,C,巷弄長照站
財團法人新北市基督教新希望教會(淡水大庄站)(社照C),BF0200175,BF,新北市,淡水區,新北市淡水區大庄里沙崙路181巷30號,121.4234313965,25.1848945618,C,巷弄長照站
財團法人新北市基督教新希望教會(環河站)(社照C),BD0200059,BD,新北市,永和區,"新北市永和區永成里環河西路2段9-2號1, 2樓",121.5085678101,25.016412735,C,巷弄長照站
財團法人新北市大樹社會福利基金會(林口仁愛托老中心)(社照C),BF0200284,BF,新北市,林口區,新北市林口區仁愛里文化一路一段137號1樓,121.3739089966,25.0719661713,C,巷弄長照站
財團法人新北市大樹社會福利基金會附設新北市私立林口仁愛綜合長照機構,4S0200003,4,新北市,林口區,新北市林口區仁愛里文化一路一段137號1樓,121.3738327026,25.0719070435,B,喘息服務;日間照顧服務;居家服務
財團法人新北市新莊基督教後港主恩教會(社照C),BD0200060,BD,新北市,新莊區,新北市新莊區成德里八德街113巷3號、5號,121.4244003296,25.0208301544,C,巷弄長照站
財團法人新北市私立新希望基金會(社照C),BD0200020,BD,新北市,新店區,新北市新店區福民里三民路151號,121.5335693359,24.9732055664,C,巷弄長照站
財團法人新北市私立雙連社會福利慈善事業基金會-頭前站(社照C),BE0200019,BE,新北市,新莊區,新北市新莊區思賢里昌平里長青街30號3樓,121.4565582275,25.0422515869,C,巷弄長照站
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊昌平社區長照機構,2S0200021,2,新北市,新莊區,新北市新莊區昌平里中央路51號2樓,121.4569778442,25.0585861206,B,營養餐飲服務;日間照顧服務;喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊頭前社區長照機構,2S0200022,2,新北市,新莊區,新北市新莊區思賢里長青街30號1至3樓,121.4565429688,25.0423221588,B,日間照顧服務;喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊頭前社區長照機構-新莊思賢據點(社照C),2S0200042,2,新北市,新莊區,新北市新莊區思賢里長青街30號3樓,121.4565429688,25.0423221588,B,喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,1S0200006,1,新北市,新莊區,新北市新莊區昌平里中央路51號3樓,121.4569778442,25.0585861206,A,個案管理服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,1S0200006,1,新北市,新莊區,新北市新莊區昌平里中央路51號3樓,121.4569778442,25.0585861206,B,喘息服務;營養餐飲服務;居家服務
財團法人新北市私立馨園老人養護中心,A10200362,A1,新北市,萬里區,新北市萬里區磺潭里公舘崙23之1號,121.6274032593,25.2062263489,B,喘息服務
財團法人新北市精睿照護教育基金會,BF0200293,BF,新北市,板橋區,新北市板橋區忠誠里文化路一段309號1樓,121.464630127,25.0195178986,C,巷弄長照站
財團法人新北市自強基督教板橋浸禮聖經會(社照C),BD0200061,BD,新北市,板橋區,新北市板橋區自強里大智街13號,121.4557418823,25.0148181915,C,巷弄長照站
財團法人新北市金包里慈護宮(社照C),BF0200100,BF,新北市,金山區,新北市金山區和平里金包里街1-1號,121.6401367188,25.2205047607,C,巷弄長照站
財團法人新北市雙連社會福利慈善事業基金會新北市私立新莊昌平社區長照機構(新莊昌平公共托老中心)(社照C),BD0200050,BD,新北市,新莊區,新北市新莊區中央路51號,121.4569778442,25.0585861206,C,巷弄長照站
財團法人明倫社會福利慈善事業基金會附設新北市私立明倫社區長照機構,2R0200028,2,新北市,板橋區,新北市板橋區浮洲里合安一路27號1樓,121.4566040039,25.0123500824,B,日間照顧服務
